event_dt,event_flg,event_name,event_f_cnt,event_m_cnt,event_link
2015-10-18,SLO,ITU National Championship Slovenia Half 2015,4,10,/rus/result/itu/national-championship-slovenia/half/2015
2015-10-17,USA,Ironman Maryland 2015,431,933,/rus/result/ironman/maryland/full/2015
2015-10-17,ESP,Challenge Peguera-Mallorca Middle 2015,70,323,/rus/result/challenge/peguera-mallorca/half/2015
2015-10-17,CHN,ITU Asian Cup Changshou Olympic 2015,12,19,/rus/result/itu/asian-cup-changshou/olympic/2015
2015-10-17,TUR,ITU European Cup Alanya Sprint 2015,13,39,/rus/result/itu/european-cup-alanya/sprint/2015
2015-10-17,POR,ITU National Championship Portugal Olympic 2015,8,15,/rus/result/itu/national-championship-portugal/olympic/2015
2015-10-17,TUR,ITU World Cup Alanya Olympic 2015,46,57,/rus/result/itu/world-cup-alanya/olympic/2015
2015-10-11,USA,Ironman Louisville 2015,704,1664,/rus/result/ironman/louisville/full/2015
2015-10-11,PUR,ITU American Cup Punta Guilarte Olympic 2015,13,28,/rus/result/itu/american-cup-punta-guilarte/olympic/2015-10-11
2015-10-11,JPN,ITU National Championship Japan Olympic 2015,25,25,/rus/result/itu/national-championship-japan/olympic/2015
2015-10-11,MLT,ITU National Championship Malta Olympic 2015,8,15,/rus/result/itu/national-championship-malta/olympic/2015
2015-10-11,MLT,ITU National Championship Malta Sprint 2015,9,10,/rus/result/itu/national-championship-malta/sprint/2015
2015-10-10,USA,Ironman World Championship 2015,592,1551,/rus/result/ironman/world-championship/full/2015
2015-10-09,ECU,ITU American Cup Galapagos Half 2015,1,3,/rus/result/itu/american-cup-galapagos/half/2015
2015-10-04,ESP,Ironman Barcelona 2015,243,1833,/rus/result/ironman/barcelona/full/2015
2015-10-04,KOR,Ironman Gurye Korea 70.3 2015,50,388,/rus/result/ironman/gurye-korea/half/2015
2015-10-04,BRA,Ironman Rio de Janeiro 70.3 2015,115,691,/rus/result/ironman/rio-de-janeiro/half/2015
2015-10-04,USA,Ironman Silverman 70.3 2015,225,671,/rus/result/ironman/silverman/half/2015
2015-10-04,BAR,ITU National Championship Barbados Olympic 2015,2,3,/rus/result/itu/national-championship-barbados/olympic/2015
2015-10-04,BAR,ITU National Championship Barbados Sprint 2015,8,10,/rus/result/itu/national-championship-barbados/sprint/2015
2015-10-04,CRC,ITU National Championship Costa Rica Olympic 2015,1,9,/rus/result/itu/national-championship-costa-rica/olympic/2015
2015-10-04,FRA,ITU National Championship France Sprint 2015,25,25,/rus/result/itu/national-championship-france/sprint/2015-10-04
2015-10-04,MEX,ITU World Cup Cozumel Sprint 2015,60,68,/rus/result/itu/world-cup-cozumel/sprint/2015
2015-09-29,IRL,ITU Junior National Championship Ireland Sprint 2015,5,5,/rus/result/itu/junior-national-championship-ireland/sprint/2015
2015-09-27,RUS,IronStar Сочи Half 2015,25,270,/rus/result/ironstar/sochi/half/2015
2015-09-27,GEO,Ironman Augusta 70.3 2015,978,1501,/rus/result/ironman/augusta/half/2015
2015-09-27,USA,Ironman Chattanooga 2015,646,1436,/rus/result/ironman/chattanooga/full/2015
2015-09-27,MEX,Ironman SUPERFROG 70.3 2015,93,456,/rus/result/ironman/superfrog/half/2015
2015-09-27,GRE,ITU National Championship Greece Sprint 2015,7,16,/rus/result/itu/national-championship-greece/sprint/2015
2015-09-27,RUS,ITU National Championship Russian Federation Half 2015,6,14,/rus/result/itu/national-championship-russian-federation/half/2015
2015-09-26,ESP,Ironman Mallorca 2015,223,1598,/rus/result/ironman/mallorca/full/2015
2015-09-26,RUS,ITU European Cup Sochi Olympic 2015,21,26,/rus/result/itu/european-cup-sochi/olympic/2015
2015-09-26,IRL,ITU National Championship Ireland Sprint 2015,5,5,/rus/result/itu/national-championship-ireland/sprint/2015-09-26
2015-09-26,USA,ITU National Championship United States of America Half 2015,1,0,/rus/result/itu/national-championship-united-states-of-america/half/2015
2015-09-20,MEX,Ironman Cozumel 70.3 2015,259,801,/rus/result/ironman/cozumel/half/2015
2015-09-20,KOR,Ironman Incheon 70.3 2015,39,399,/rus/result/ironman/incheon/half/2015
2015-09-20,CRO,Ironman Pula 70.3 2015,204,1234,/rus/result/ironman/pula/half/2015
2015-09-20,USA,Ironman Lake Tahoe 2015,162,810,/rus/result/ironman/lake-tahoe/full/2015
2015-09-20,USA,Ironman Lake Tahoe 70.3 2015,243,555,/rus/result/ironman/lake-tahoe/half/2015
2015-09-20,USA,Life Time Tri Series Miami Olympic 2015,177,544,/rus/result/life-time-tri-series/miami/olympic/2015
2015-09-20,USA,Life Time Tri Series Miami Sprint 2015,202,397,/rus/result/life-time-tri-series/miami/sprint/2015
2015-09-20,USA,Life Time Tri Series Tempe Olympic 2015,204,382,/rus/result/life-time-tri-series/tempe/olympic/2015
2015-09-20,USA,Life Time Tri Series Tempe Sprint 2015,167,195,/rus/result/life-time-tri-series/tempe/sprint/2015
2015-09-20,JPN,ITU Asian Cup Murakami Olympic 2015,25,61,/rus/result/itu/asian-cup-murakami/olympic/2015
2015-09-20,MEX,ITU National Championship Mexico Half 2015,1,5,/rus/result/itu/national-championship-mexico/half/2015
2015-09-19,ESP,Ironman Lanzarote 70.3 2015,69,359,/rus/result/ironman/lanzarote/half/2015
2015-09-18,DOM,ITU Junior National Championship Dominican Republic Sprint 2015,7,10,/rus/result/itu/junior-national-championship-dominican-republic/sprint/2015
2015-09-18,DOM,ITU National Championship Dominican Republic Olympic 2015,3,6,/rus/result/itu/national-championship-dominican-republic/olympic/2015
2015-09-15,USA,ITU World Cup Chicago Sprint 2015,761,986,/rus/result/itu/world-cup-chicago/sprint/2015
2015-09-13,DEN,Ironman Aarhus 70.3 2015,116,546,/rus/result/ironman/aarhus/half/2015
2015-09-13,GER,Ironman Ruegen 70.3 2015,84,480,/rus/result/ironman/ruegen/half/2015
2015-09-13,USA,Ironman Santa Cruz 70.3 2015,467,971,/rus/result/ironman/santa-cruz/half/2015
2015-09-13,AUS,Ironman Sunshine Coast 70.3 2015,446,1119,/rus/result/ironman/sunshine-coast/half/2015
2015-09-13,GBR,Ironman Wales 2015,145,1407,/rus/result/ironman/wales/full/2015
2015-09-13,USA,Ironman Wisconsin 2015,613,1777,/rus/result/ironman/wisconsin/full/2015
2015-09-13,GBR,Challenge European Championship Weymouth Long 2015,35,112,/rus/result/challenge/european-championship-weymouth/full/2015
2015-09-13,BEL,ITU Junior National Championship Belgium Sprint 2015,11,15,/rus/result/itu/junior-national-championship-belgium/sprint/2015
2015-09-13,CHN,ITU Series Event Weihai Half 2015,3,2,/rus/result/itu/series-event-weihai/half/2015
2015-09-12,NED,Challenge Almere-Amsterdam Long 2015,47,369,/rus/result/challenge/almere-amsterdam/full/2015
2015-09-12,NED,Challenge Almere-Amsterdam Middle 2015,109,606,/rus/result/challenge/almere-amsterdam/half/2015
2015-09-12,CAN,Ironman Banff 5150 2015,54,129,/rus/result/ironman/banff/olympic/2015
2015-09-12,CAN,Ironman Banff Sprint 2015,66,84,/rus/result/ironman/banff/sprint/2015
2015-09-12,CAN,ITU National Championship Canada Half 2015,10,10,/rus/result/itu/national-championship-canada/half/2015
2015-09-12,NED,ITU National Championship Netherlands Half 2015,5,15,/rus/result/itu/national-championship-netherlands/half/2015
2015-09-09,RUS,Бережковский триатлон Sprint 2015,24,124,/rus/result/nobrand/berezhkovskiy-triatlon/sprint/2015
2015-09-06,ROU,ITU European Cup Constanta-Mamaia Olympic 2015,13,27,/rus/result/itu/european-cup-constanta-mamaia/olympic/2015
2015-09-06,GIB,ITU National Championship Gibraltar Olympic 2015,4,15,/rus/result/itu/national-championship-gibraltar/olympic/2015
2015-09-06,JPN,ITU National Championship Japan Half 2015,6,20,/rus/result/itu/national-championship-japan/half/2015
2015-09-05,CAN,ITU American Cup Edmonton Sprint 2015,34,55,/rus/result/itu/american-cup-edmonton/sprint/2015
2015-09-05,SLO,ITU European Cup Bled Sprint 2015,37,68,/rus/result/itu/european-cup-bled/sprint/2015
2015-09-05,AUT,ITU National Championship Austria Half 2015,5,5,/rus/result/itu/national-championship-austria/half/2015
2015-09-05,POL,ITU National Championship Poland Olympic 2015,15,15,/rus/result/itu/national-championship-poland/olympic/2015
2015-09-05,SLO,ITU National Championship Slovenia Olympic 2015,9,15,/rus/result/itu/national-championship-slovenia/olympic/2015
2015-09-05,SLO,ITU National Championship Slovenia Sprint 2015,0,2,/rus/result/itu/national-championship-slovenia/sprint/2015
2015-09-05,CHN,ITU National Championship Taiwan Olympic 2015,5,10,/rus/result/itu/national-championship-taiwan/olympic/2015
2015-09-05,CAN,ITU World Cup Edmonton Sprint 2015,47,54,/rus/result/itu/world-cup-edmonton/sprint/2015
2015-09-05,CAN,ITU World Paratriathlon Event Edmonton Sprint 2015,11,28,/rus/result/itu/world-paratriathlon-event-edmonton/sprint/2015
2015-08-30,RUS,A1 Сестрорецк Olympic 2015,18,126,/rus/result/a1/sestroretsk/olympic/2015
2015-08-30,FRA,Ironman Vichy 2015,120,1052,/rus/result/ironman/vichy/full/2015
2015-08-30,CAN,Challenge Penticton Long 2015,45,107,/rus/result/challenge/penticton/full/2015
2015-08-30,CAN,Challenge Penticton Middle 2015,169,255,/rus/result/challenge/penticton/half/2015
2015-08-30,CAN,Ironman Muskoka 2015,285,773,/rus/result/ironman/muskoka/full/2015
2015-08-30,USA,Life Time Tri Series Chicago Olympic 2015,747,1728,/rus/result/life-time-tri-series/chicago/olympic/2015
2015-08-30,USA,Life Time Tri Series Chicago Sprint 2015,847,989,/rus/result/life-time-tri-series/chicago/sprint/2015
2015-08-30,FRA,Ironman World Championship 70.3 2015,743,1530,/rus/result/ironman/world-championship/half/2015
2015-08-30,ROU,ITU European Cup Tulcea Sprint 2015,11,24,/rus/result/itu/european-cup-tulcea/sprint/2015
2015-08-30,DEN,ITU National Championship Denmark Sprint 2015,1,0,/rus/result/itu/national-championship-denmark/sprint/2015-08-30
2015-08-29,RUS,A1 Сестрорецк Sprint 2015,13,115,/rus/result/a1/sestroretsk/sprint/2015
2015-08-29,BRA,Ironman Brazil Paraguay 70.3 2015,77,704,/rus/result/ironman/brazil-paraguay/half/2015
2015-08-29,FRA,Ironman Vichy 70.3 2015,186,982,/rus/result/ironman/vichy/half/2015
2015-08-29,AUT,Ironman Zell am See-Kaprun 70.3 2015,331,1466,/rus/result/ironman/zell-am-see-kaprun/half/2015
2015-08-29,LTU,ITU National Championship Lithuania Half 2015,1,5,/rus/result/itu/national-championship-lithuania/half/2015
2015-08-29,ESP,ITU National Championship Spain Olympic 2015,28,53,/rus/result/itu/national-championship-spain/olympic/2015
2015-08-29,SUI,ITU National Championship Switzerland Sprint 2015,8,7,/rus/result/itu/national-championship-switzerland/sprint/2015
2015-08-28,SRB,ITU National Championship Serbia Sprint 2015,9,25,/rus/result/itu/national-championship-serbia/sprint/2015
2015-08-24,AUT,Challenge Walchsee-Kaiserwinkl Middle 2015,111,557,/rus/result/challenge/walchsee-kaiserwinkl/half/2015
2015-08-23,RUS,Titan Зарайск Olympic 2015,13,115,/rus/result/titan/zaraysk/olympic/2015
2015-08-23,INA,Ironman Bintan 70.3 2015,72,414,/rus/result/ironman/bintan/half/2015
2015-08-23,DEN,Ironman Copenhagen 2015,323,1909,/rus/result/ironman/copenhagen/full/2015
2015-08-23,JPN,Ironman Japan 2015,125,1115,/rus/result/ironman/japan/full/2015
2015-08-23,CZE,ITU European Cup Karlovy Vary Olympic 2015,17,34,/rus/result/itu/european-cup-karlovy-vary/olympic/2015
2015-08-23,BRA,ITU Junior National Championship Brazil Sprint 2015,8,12,/rus/result/itu/junior-national-championship-brazil/sprint/2015
2015-08-23,BEL,ITU National Championship Belgium Half 2015,15,15,/rus/result/itu/national-championship-belgium/half/2015
2015-08-23,IRL,ITU National Championship Ireland Olympic 2015,5,5,/rus/result/itu/national-championship-ireland/olympic/2015
2015-08-23,ITA,ITU National Championship Italy Half 2015,10,10,/rus/result/itu/national-championship-italy/half/2015
2015-08-23,LUX,ITU National Championship Luxembourg Sprint 2015,0,1,/rus/result/itu/national-championship-luxembourg/sprint/2015
2015-08-22,HUN,Ironman Budapest 70.3 2015,230,1109,/rus/result/ironman/budapest/half/2015
2015-08-22,USA,Life Time Tri Series Maple Grove Olympic 2015,107,261,/rus/result/life-time-tri-series/maple-grove/olympic/2015
2015-08-22,USA,Life Time Tri Series Maple Grove Sprint 2015,233,271,/rus/result/life-time-tri-series/maple-grove/sprint/2015
2015-08-22,LUX,ITU Junior National Championship Luxembourg Sprint 2015,1,2,/rus/result/itu/junior-national-championship-luxembourg/sprint/2015
2015-08-22,NED,ITU Junior National Championship Netherlands Sprint 2015,11,15,/rus/result/itu/junior-national-championship-netherlands/sprint/2015
2015-08-22,LUX,ITU National Championship Luxembourg Olympic 2015,3,3,/rus/result/itu/national-championship-luxembourg/olympic/2015
2015-08-22,MEX,ITU National Championship Mexico Sprint 2015,14,15,/rus/result/itu/national-championship-mexico/sprint/2015
2015-08-22,SWE,ITU World Cup Stockholm Olympic 2015,42,48,/rus/result/itu/world-cup-stockholm/olympic/2015
2015-08-21,HUN,Ironman Budapest 5150 2015,142,415,/rus/result/ironman/budapest/olympic/2015
2015-08-16,RUS,3Grom Крылатское Sprint 2015,91,552,/rus/result/3grom/krylatskoe/sprint/2015
2015-08-16,CAN,Ironman Mont-Tremblant 2015,541,1613,/rus/result/ironman/mont-tremblant/full/2015
2015-08-16,USA,Ironman Timberman 70.3 2015,571,1201,/rus/result/ironman/timberman/half/2015
2015-08-16,EST,Triathlon Estonia Keila Half 2015,6,59,/rus/result/triathlon-estonia/keila/half/2015
2015-08-16,USA,Ironman Lake Stevens 70.3 2015,292,652,/rus/result/ironman/lake-stevens/half/2015
2015-08-16,DEN,ITU National Championship Denmark Half 2015,6,9,/rus/result/itu/national-championship-denmark/half/2015-08-16
2015-08-16,LAT,ITU National Championship Latvia Sprint 2015,8,15,/rus/result/itu/national-championship-latvia/sprint/2015
2015-08-16,POL,ITU National Championship Poland Half 2015,5,10,/rus/result/itu/national-championship-poland/half/2015
2015-08-16,PHI,ITU Paratriathlon Asian Championship Subic Bay Sprint 2015,1,19,/rus/result/itu/paratriathlon-asian-championship-subic-bay/sprint/2015
2015-08-16,USA,ITU World Paratriathlon Event Detroit Sprint 2015,21,38,/rus/result/itu/world-paratriathlon-event-detroit/sprint/2015
2015-08-15,SWE,Ironman Kalmar 2015,279,1696,/rus/result/ironman/kalmar/full/2015
2015-08-15,EST,Triathlon Estonia Keila Full 2015,2,67,/rus/result/triathlon-estonia/keila/full/2015
2015-08-15,TUR,ITU European Cup Egirdir Olympic 2015,7,21,/rus/result/itu/european-cup-egirdir/olympic/2015
2015-08-15,NOR,ITU National Championship Norway Sprint 2015,17,26,/rus/result/itu/national-championship-norway/sprint/2015
2015-08-09,IRL,Ironman Dublin 70.3 2015,349,1617,/rus/result/ironman/dublin/half/2015
2015-08-09,ECU,Ironman Ecuador 70.3 2015,125,785,/rus/result/ironman/ecuador/half/2015
2015-08-09,POL,Ironman Gdynia 70.3 2015,161,1659,/rus/result/ironman/gdynia/half/2015
2015-08-09,USA,Ironman Maytag Steelhead 70.3 2015,632,1351,/rus/result/ironman/maytag-steelhead/half/2015
2015-08-09,GER,Ironman Wiesbaden 70.3 2015,159,1143,/rus/result/ironman/wiesbaden/half/2015
2015-08-09,LAT,ITU European Cup Riga Sprint 2015,24,57,/rus/result/itu/european-cup-riga/sprint/2015
2015-08-09,GBR,ITU National Championship United Kingdom Olympic 2015,25,25,/rus/result/itu/national-championship-united-kingdom/olympic/2015
2015-08-08,HUN,ITU European Cup Tiszaujvaros SuperSprint 2015,82,133,/rus/result/itu/european-cup-tiszaujvaros/supersprint/2015
2015-08-08,CHN,ITU Junior National Championship China Sprint 2015,18,31,/rus/result/itu/junior-national-championship-china/sprint/2015
2015-08-08,SUI,ITU Junior National Championship Switzerland Sprint 2015,6,9,/rus/result/itu/junior-national-championship-switzerland/sprint/2015
2015-08-08,CHN,ITU National Championship China Olympic 2015,8,17,/rus/result/itu/national-championship-china/olympic/2015
2015-08-08,HUN,ITU World Cup Tiszaujvaros Sprint 2015,79,128,/rus/result/itu/world-cup-tiszaujvaros/sprint/2015
2015-08-04,BLR,ITU National Championship Belarus Olympic 2015,5,4,/rus/result/itu/national-championship-belarus/olympic/2015
2015-08-02,RUS,Titan Бронницы Half 2015,24,367,/rus/result/titan/bronnitsy/half/2015
2015-08-02,GER,OstseeMan Glucksburg Full 2015,32,338,/rus/result/ostseeman/glucksburg/full/2015
2015-08-02,USA,Ironman Boulder 2015,560,1450,/rus/result/ironman/boulder/full/2015
2015-08-02,RSA,Ironman Durban 70.3 2015,561,1650,/rus/result/ironman/durban/half/2015
2015-08-02,NED,Ironman Maastricht-Limburg 2015,76,620,/rus/result/ironman/maastricht-limburg/full/2015
2015-08-02,PHI,Ironman Philippines 70.3 2015,203,1254,/rus/result/ironman/philippines/half/2015
2015-08-02,CZE,ITU European Cup Tabor Sprint 2015,19,41,/rus/result/itu/european-cup-tabor/sprint/2015
2015-08-02,JPN,ITU Junior National Championship Japan Sprint 2015,15,15,/rus/result/itu/junior-national-championship-japan/sprint/2015
2015-08-02,IRL,ITU National Championship Ireland Sprint 2015,3,10,/rus/result/itu/national-championship-ireland/sprint/2015-08-02
2015-08-02,BRA,ITU World Olympic Qualification Event Rio de Janeiro Olympic 2015,56,61,/rus/result/itu/world-olympic-qualification-event-rio-de-janeiro/olympic/2015
2015-08-01,NOR,Norseman Extreme Triathlon Full 2015,38,206,/rus/result/norseman/norseman-extreme-triathlon/full/2015
2015-08-01,USA,ITU Junior National Championship United States of America Sprint 2015,15,15,/rus/result/itu/junior-national-championship-united-states-of-america/sprint/2015
2015-08-01,LTU,ITU National Championship Lithuania Sprint 2015,4,13,/rus/result/itu/national-championship-lithuania/sprint/2015
2015-08-01,NOR,ITU National Championship Norway Olympic 2015,15,15,/rus/result/itu/national-championship-norway/olympic/2015
2015-08-01,ROU,ITU National Championship Romania Sprint 2015,6,6,/rus/result/itu/national-championship-romania/sprint/2015
2015-08-01,SVK,ITU National Championship Slovakia Half 2015,1,5,/rus/result/itu/national-championship-slovakia/half/2015
2015-08-01,BRA,ITU World Paratriathlon Event Rio de Janeiro Sprint 2015,20,39,/rus/result/itu/world-paratriathlon-event-rio-de-janeiro/sprint/2015
2015-07-26,CAN,Ironman Calgary 70.3 2015,280,540,/rus/result/ironman/calgary/half/2015
2015-07-26,CAN,Ironman Canada 2015,448,1055,/rus/result/ironman/canada/full/2015
2015-07-26,USA,Ironman Lake Placid 2015,565,1530,/rus/result/ironman/lake-placid/full/2015
2015-07-26,GBR,ITU National Championship United Kingdom Sprint 2015,25,25,/rus/result/itu/national-championship-united-kingdom/sprint/2015-07-26
2015-07-25,CAN,ITU American Cup Magog Olympic 2015,29,37,/rus/result/itu/american-cup-magog/olympic/2015
2015-07-25,EST,ITU Junior National Championship Estonia Sprint 2015,5,5,/rus/result/itu/junior-national-championship-estonia/sprint/2015
2015-07-25,EST,ITU National Championship Estonia Olympic 2015,5,5,/rus/result/itu/national-championship-estonia/olympic/2015
2015-07-25,HUN,ITU National Championship Hungary Half 2015,5,5,/rus/result/itu/national-championship-hungary/half/2015
2015-07-25,SGP,ITU National Championship Singapore Olympic 2015,10,10,/rus/result/itu/national-championship-singapore/olympic/2015
